2020-10-16 18:38:14 INFO  DriverUtils:22 - Launching Chrome Browser.
2020-10-16 19:59:04 INFO  PetStoreSteps:60 - AVAILABLE PETS response:-[{"id":9217336407590484593,"name":"Goot Doggie","photoUrls":["https://media.karousell.com/media/photos/products/2017/09/14/doggi_door_stopper_1505372529_5cdd1eba0"],"tags":[],"status":"available"},{"id":9217336407590484594,"name":"Goot Doggie","photoUrls":["https://media.karousell.com/media/photos/products/2017/09/14/doggi_door_stopper_1505372529_5cdd1eba0"],"tags":[],"status":"available"},{"id":9217336407590484597,"category":{"id":0,"name":"string"},"name":"doggie","photoUrls":[],"tags":[],"status":"available"},{"id":9217336407590484599,"name":"Goot Doggie","photoUrls":["https://media.karousell.com/media/photos/products/2017/09/14/doggi_door_stopper_1505372529_5cdd1eba0"],"tags":[],"status":"available"},{"id":9217336407590484600,"name":"Goot Doggie","photoUrls":["https://media.karousell.com/media/photos/products/2017/09/14/doggi_door_stopper_1505372529_5cdd1eba0"],"tags":[],"status":"available"},{"id":9217336407590484603,"category":{"id":0,"name":"string"},"name":"doggie","photoUrls":["string"],"tags":[{"id":0,"name":"string"}],"status":"available"},{"id":9217336407590484616,"category":{"id":0,"name":"dog"},"name":"Rex","photoUrls":["http://example.com/images/rex.png"],"tags":[],"status":"available"},{"id":9217336407590484619,"category":{"id":0,"name":"string"},"name":"doggie","photoUrls":["string"],"tags":[{"id":0,"name":"string"}],"status":"available"},{"id":9217336407590484640,"category":{"id":0,"name":"string"},"name":"doggie","photoUrls":["string"],"tags":[{"id":0,"name":"string"}],"status":"available"},{"id":9217336407590484694,"category":{"id":0,"name":"string"},"name":"doggie","photoUrls":["string"],"tags":[{"id":0,"name":"string"}],"status":"available"},{"id":1245,"category":{"id":1245,"name":"xyz"},"name":"xyz","photoUrls":["test"],"tags":[],"status":"available"},{"id":9217336407590484737,"category":{"id":0,"name":"string"},"name":"doggie","photoUrls":["string"],"tags":[{"id":0,"name":"string"}],"status":"available"},{"id":9217336407590484745,"category":{"id":0,"name":"string"},"name":"doggie","photoUrls":["string"],"tags":[{"id":0,"name":"string"}],"status":"available"},{"id":9217336407590484748,"category":{"id":0,"name":"string"},"name":"doggie","photoUrls":["string"],"tags":[{"id":0,"name":"string"}],"status":"available"},{"id":9217336407590484758,"category":{"id":0,"name":"string"},"name":"doggie","photoUrls":["string"],"tags":[{"id":0,"name":"string"}],"status":"available"},{"id":9217336407590484763,"category":{"id":0,"name":"string"},"name":"doggie","photoUrls":["string"],"tags":[{"id":0,"name":"string"}],"status":"available"},{"id":9217336407590484765,"category":{"id":0,"name":"string"},"name":"doggie","photoUrls":["string"],"tags":[{"id":0,"name":"string"}],"status":"available"},{"id":668,"category":{"id":668,"name":"dog667"},"name":"dog667","photoUrls":["www.Infostretch.com"],"tags":[{"id":668,"name":"dog667"}],"status":"available"},{"id":502,"category":{"id":502,"name":"dog550"},"name":"dog550","photoUrls":["www.Infostretch.com"],"tags":[{"id":502,"name":"dog550"}],"status":"available"},{"id":4561,"category":{"id":4561,"name":"dog2175"},"name":"dog2175","photoUrls":["www.Infostretch.com"],"tags":[{"id":4561,"name":"dog2175"}],"status":"available"},{"id":1009,"category":{"id":1009,"name":"ManuGupta1"},"name":"doggie","photoUrls":["www.Infostretch.com"],"tags":[{"id":1009,"name":"ManuGupta1"}],"status":"available"},{"id":9217336407590484775,"category":{"id":0,"name":"string"},"name":"doggie","photoUrls":["string"],"tags":[{"id":0,"name":"string"}],"status":"available"},{"id":9217336407590484778,"category":{"id":0,"name":"Jerry"},"name":"Mouse","photoUrls":["string"],"tags":[{"id":0,"name":"Mouse"}],"status":"available"},{"id":9217336407590484780,"category":{"id":0,"name":"string"},"name":"doggie","photoUrls":["string"],"tags":[{"id":0,"name":"string"}],"status":"available"},{"id":9217336407590484784,"category":{"id":0,"name":"string"},"name":"molly","photoUrls":["string"],"tags":[{"id":0,"name":"dog"}],"status":"available"},{"id":9217336407590484785,"category":{"id":0,"name":"string"},"name":"doggie","photoUrls":["string"],"tags":[{"id":0,"name":"string"}],"status":"available"},{"id":9217336407590484787,"category":{"id":0,"name":"string"},"name":"doggie","photoUrls":["string"],"tags":[{"id":0,"name":"string"}],"status":"available"},{"id":9217336407590484788,"category":{"id":0,"name":"string"},"name":"doggie","photoUrls":["string"],"tags":[{"id":0,"name":"string"}],"status":"available"},{"id":9217336407590484792,"category":{"id":0,"name":"string"},"name":"doggie","photoUrls":["string"],"tags":[{"id":0,"name":"string"}],"status":"available"},{"id":9217336407590484816,"category":{"id":0,"name":"string"},"name":"doggie","photoUrls":["string"],"tags":[{"id":0,"name":"string"}],"status":"available"},{"id":9217336407590484818,"category":{"id":0,"name":"string"},"name":"doggie","photoUrls":["string"],"tags":[{"id":0,"name":"string"}],"status":"available"},{"id":9217336407590484820,"category":{"id":0,"name":"string"},"name":"doggie","photoUrls":["string"],"tags":[{"id":0,"name":"string"}],"status":"available"},{"id":9217336407590484822,"category":{"id":0,"name":"string"},"name":"kutyi","photoUrls":["string"],"tags":[{"id":0,"name":"string"}],"status":"available"},{"id":122212121,"category":{"id":0,"name":"string"},"name":"kutyi","photoUrls":["string"],"tags":[{"id":0,"name":"string"}],"status":"available"},{"id":9217336407590484831,"name":"Goot Doggie","photoUrls":["https://media.karousell.com/media/photos/products/2017/09/14/doggi_door_stopper_1505372529_5cdd1eba0"],"tags":[],"status":"available"},{"id":9217336407590484835,"name":"Goot Doggie","photoUrls":["https://media.karousell.com/media/photos/products/2017/09/14/doggi_door_stopper_1505372529_5cdd1eba0"],"tags":[],"status":"available"},{"id":9217336407590484841,"category":{"id":0,"name":"string"},"name":"doggie","photoUrls":["string"],"tags":[{"id":0,"name":"string"}],"status":"available"},{"id":9217336407590484842,"category":{"id":0,"name":"string"},"name":"doggie","photoUrls":["string"],"tags":[{"id":0,"name":"string"}],"status":"available"},{"id":9217336407590484853,"category":{"id":0,"name":"string"},"name":"doggie","photoUrls":["string"],"tags":[{"id":0,"name":"string"}],"status":"available"},{"id":9217336407590484862,"category":{"id":0,"name":"string"},"name":"doggie","photoUrls":["string"],"tags":[{"id":0,"name":"string"}],"status":"available"},{"id":9217336407590484866,"category":{"id":0,"name":"string"},"name":"doggie","photoUrls":["string"],"tags":[{"id":0,"name":"string"}],"status":"available"},{"id":9217336407590484867,"category":{"id":0,"name":"string"},"name":"doggie","photoUrls":["string"],"tags":[{"id":0,"name":"string"}],"status":"available"},{"id":9217336407590484882,"name":"Cash","photoUrls":[],"tags":[],"status":"available"},{"id":9217336407590484883,"name":"Gutierrez","photoUrls":[],"tags":[],"status":"available"},{"id":9217336407590484884,"name":"Noel","photoUrls":[],"tags":[],"status":"available"},{"id":9217336407590484885,"name":"Bolton","photoUrls":[],"tags":[],"status":"available"},{"id":9217336407590484886,"name":"Salinas","photoUrls":[],"tags":[],"status":"available"},{"id":9217336407590484889,"name":"Malik","photoUrls":[],"tags":[],"status":"available"},{"id":9217336407590484890,"name":"Avram","photoUrls":[],"tags":[],"status":"available"},{"id":9217336407590484891,"name":"Hannah","photoUrls":[],"tags":[],"status":"available"},{"id":9217336407590484892,"name":"Jessica","photoUrls":[],"tags":[],"status":"available"},{"id":9217336407590484893,"name":"Kaitlin","photoUrls":[],"tags":[],"status":"available"},{"id":9217336407590484894,"name":"Dorothy","photoUrls":[],"tags":[],"status":"available"},{"id":9217336407590484895,"name":"Imogene","photoUrls":[],"tags":[],"status":"available"},{"id":9217336407590484896,"name":"Buckminster","photoUrls":[],"tags":[],"status":"available"},{"id":9217336407590484897,"name":"Conan Briggs","photoUrls":[],"tags":[],"status":"available"},{"id":9217336407590484898,"name":"Neil Cash","photoUrls":[],"tags":[],"status":"available"},{"id":9217336407590484899,"name":"Bree Roberts","photoUrls":[],"tags":[],"status":"available"},{"id":9217336407590484901,"name":"Kieran Workman","photoUrls":[],"tags":[],"status":"available"},{"id":9217336407590484902,"name":"Camilla Mullins","photoUrls":[],"tags":[],"status":"available"},{"id":9217336407590484903,"name":"Rebecca Williams","photoUrls":[],"tags":[],"status":"available"},{"id":9217336407590484904,"name":"Jessamine Buchanan","photoUrls":[],"tags":[],"status":"available"},{"id":9217336407590484905,"name":"Chancellor Schmidt","photoUrls":[],"tags":[],"status":"available"},{"id":9217336407590484906,"name":"Stephanie Davenport","photoUrls":[],"tags":[],"status":"available"},{"id":9217336407590484907,"name":"Ivan Sampson","photoUrls":[],"tags":[],"status":"available"},{"id":9217336407590484914,"category":{"id":0,"name":"string"},"name":"doggie","photoUrls":["string"],"tags":[{"id":0,"name":"string"}],"status":"available"},{"id":888888,"category":{"id":0,"name":"string"},"name":"doggie","photoUrls":["string"],"tags":[{"id":0,"name":"string"}],"status":"available"},{"id":9217336407590484918,"category":{"id":0,"name":"string"},"name":"doggie","photoUrls":["string"],"tags":[{"id":0,"name":"string"}],"status":"available"},{"id":9217336407590484937,"category":{"id":0,"name":"string"},"name":"doggie","photoUrls":["string"],"tags":[{"id":0,"name":"string"}],"status":"available"},{"id":9217336407590484950,"category":{"id":0,"name":"string"},"name":"doggie","photoUrls":["string"],"tags":[{"id":0,"name":"string"}],"status":"available"},{"id":9217336407590484953,"category":{"id":0,"name":"string"},"name":"doggie","photoUrls":["string"],"tags":[{"id":0,"name":"string"}],"status":"available"},{"id":9217336407590484955,"name":"doggie","photoUrls":[],"tags":[],"status":"available"},{"id":9217336407590484956,"name":"doggie","photoUrls":[],"tags":[],"status":"available"},{"id":991,"category":{"id":87,"name":"category991"},"name":"Llama","photoUrls":["string"],"tags":[{"id":0,"name":"string"}],"status":"available"},{"id":2,"name":"German Shepherd","photoUrls":[],"tags":[],"status":"available"},{"id":888880,"category":{"id":0,"name":"string"},"name":"???????","photoUrls":["string"],"tags":[{"id":0,"name":"string"}],"status":"available"},{"id":9217336407590484977,"category":{"id":0,"name":"string"},"name":"doggie","photoUrls":["string"],"tags":[{"id":0,"name":"string"}],"status":"available"},{"id":9217336407590484979,"category":{"id":0,"name":"string"},"name":"Guru","photoUrls":["string"],"tags":[{"id":0,"name":"string"}],"status":"available"},{"id":9217336407590485007,"name":"doggie","photoUrls":["string"],"tags":[],"status":"available"},{"id":9217336407590485017,"category":{"id":0,"name":"string"},"name":"doggie","photoUrls":["string"],"tags":[{"id":0,"name":"string"}],"status":"available"},{"id":9217336407590485024,"category":{"id":0,"name":"string"},"name":"doggie","photoUrls":["string"],"tags":[{"id":0,"name":"string"}],"status":"available"},{"id":9217336407590485046,"category":{"id":0,"name":"string"},"name":"doggie","photoUrls":["string"],"tags":[{"id":0,"name":"string"}],"status":"available"},{"id":9217336407590485048,"category":{"id":0,"name":"string"},"name":"doggie","photoUrls":["string"],"tags":[{"id":0,"name":"string"}],"status":"available"},{"id":9217336407590485049,"category":{"id":0,"name":"string"},"name":"doggie","photoUrls":["string"],"tags":[{"id":0,"name":"string"}],"status":"available"},{"id":9217336407590485050,"category":{"id":0,"name":"string"},"name":"doggie","photoUrls":["string"],"tags":[{"id":0,"name":"string"}],"status":"available"},{"id":9217336407590485051,"category":{"id":0,"name":"string"},"name":"doggie","photoUrls":["string"],"tags":[{"id":0,"name":"string"}],"status":"available"},{"id":9217336407590485053,"category":{"id":0,"name":"string"},"name":"doggie","photoUrls":["string"],"tags":[{"id":0,"name":"string"}],"status":"available"},{"id":9217336407590485054,"category":{"id":0,"name":"string"},"name":"doggie","photoUrls":["string"],"tags":[{"id":0,"name":"sddtring"}],"status":"available"},{"id":9217336407590485079,"category":{"id":0,"name":"string"},"name":"fish","photoUrls":["string"],"tags":[{"id":0,"name":"string"}],"status":"available"},{"id":123,"category":{"id":123,"name":"string"},"name":"doggie","photoUrls":["string"],"tags":[{"id":123,"name":"string"}],"status":"available"},{"id":9217336407590485087,"category":{"id":0,"name":"string"},"name":"doggie","photoUrls":["string"],"tags":[{"id":0,"name":"string"}],"status":"available"},{"id":9217336407590485112,"category":{"id":0,"name":"string"},"name":"doggie","photoUrls":["string"],"tags":[{"id":0,"name":"string"}],"status":"available"},{"id":9217336407590485113,"category":{"id":0,"name":"string"},"name":"doggie","photoUrls":["string"],"tags":[{"id":0,"name":"string"}],"status":"available"},{"id":9217336407590485124,"category":{"id":0,"name":"string"},"name":"doggie","photoUrls":["string"],"tags":[{"id":0,"name":"string"}],"status":"available"},{"id":9217336407590485129,"category":{"id":0,"name":"string"},"name":"doggie","photoUrls":["string"],"tags":[{"id":0,"name":"string"}],"status":"available"},{"id":9217336407590485133,"category":{"id":0,"name":"string"},"name":"doggie","photoUrls":["string"],"tags":[{"id":0,"name":"string"}],"status":"available"},{"id":9217336407590485134,"category":{"id":0,"name":"string"},"name":"doggie","photoUrls":["string"],"tags":[{"id":0,"name":"string"}],"status":"available"},{"id":9217336407590485158,"name":"Goot Doggie","photoUrls":["https://media.karousell.com/media/photos/products/2017/09/14/doggi_door_stopper_1505372529_5cdd1eba0"],"tags":[],"status":"available"},{"id":9217336407590485162,"name":"Goot Doggie","photoUrls":["https://media.karousell.com/media/photos/products/2017/09/14/doggi_door_stopper_1505372529_5cdd1eba0"],"tags":[],"status":"available"},{"id":9217336407590485164,"category":{"id":0,"name":"string"},"name":"doggie","photoUrls":[],"tags":[],"status":"available"},{"id":9217336407590485166,"name":"doggie","photoUrls":["string"],"tags":[],"status":"available"},{"id":635,"category":{"id":15,"name":"string"},"name":"Test","photoUrls":["string"],"tags":[{"id":0,"name":"string"}],"status":"available"},{"id":9217336407590485170,"name":"Goot Doggie","photoUrls":["https://media.karousell.com/media/photos/products/2017/09/14/doggi_door_stopper_1505372529_5cdd1eba0"],"tags":[],"status":"available"},{"id":9217336407590485172,"name":"Goot Doggie","photoUrls":["https://media.karousell.com/media/photos/products/2017/09/14/doggi_door_stopper_1505372529_5cdd1eba0"],"tags":[],"status":"available"},{"id":9217336407590485179,"category":{"id":0,"name":"string"},"name":"doggie","photoUrls":["string"],"tags":[{"id":0,"name":"string"}],"status":"available"},{"id":9217336407590485180,"category":{"id":0,"name":"string"},"name":"doggie","photoUrls":["string"],"tags":[{"id":0,"name":"string"}],"status":"available"},{"id":9217336407590485196,"category":{"id":0,"name":"string"},"photoUrls":["string"],"tags":[{"id":0,"name":"string"}],"status":"available"},{"id":112233,"category":{"id":30,"name":"Eq-dog"},"name":"Postman","photoUrls":["URLLink"],"tags":[{"id":10,"name":"Doberman"}],"status":"available"},{"id":9217336407590485199,"name":"doggie","photoUrls":["string"],"tags":[],"status":"available"},{"id":76785,"category":{"id":0,"name":"string"},"name":"Pushistik","photoUrls":["string"],"tags":[{"id":0,"name":"string"}],"status":"available"},{"id":9217336407590485213,"category":{"id":0,"name":"string"},"name":"doggie","photoUrls":["string"],"tags":[{"id":0,"name":"string"}],"status":"available"},{"id":9217336407590485220,"category":{"id":0,"name":"string"},"name":"shaggy","photoUrls":["string"],"tags":[{"id":0,"name":"string"}],"status":"available"}]
2020-10-16 19:59:04 INFO  AssertionUtils:39 - Actual text is 200 and expected text is 200
2020-10-16 19:59:04 INFO  AssertionUtils:39 - Actual text is available and expected text is available
2020-10-16 19:59:04 INFO  AssertionUtils:39 - Actual text is available and expected text is available
2020-10-16 19:59:04 INFO  AssertionUtils:39 - Actual text is available and expected text is available
2020-10-16 19:59:04 INFO  AssertionUtils:39 - Actual text is available and expected text is available
2020-10-16 19:59:04 INFO  AssertionUtils:39 - Actual text is available and expected text is available
2020-10-16 19:59:04 INFO  AssertionUtils:39 - Actual text is available and expected text is available
2020-10-16 19:59:04 INFO  AssertionUtils:39 - Actual text is available and expected text is available
2020-10-16 19:59:04 INFO  AssertionUtils:39 - Actual text is available and expected text is available
2020-10-16 19:59:04 INFO  AssertionUtils:39 - Actual text is available and expected text is available
2020-10-16 19:59:04 INFO  AssertionUtils:39 - Actual text is available and expected text is available
2020-10-16 19:59:04 INFO  AssertionUtils:39 - Actual text is available and expected text is available
2020-10-16 19:59:04 INFO  AssertionUtils:39 - Actual text is available and expected text is available
2020-10-16 19:59:04 INFO  AssertionUtils:39 - Actual text is available and expected text is available
2020-10-16 19:59:04 INFO  AssertionUtils:39 - Actual text is available and expected text is available
2020-10-16 19:59:04 INFO  AssertionUtils:39 - Actual text is available and expected text is available
2020-10-16 19:59:04 INFO  AssertionUtils:39 - Actual text is available and expected text is available
2020-10-16 19:59:04 INFO  AssertionUtils:39 - Actual text is available and expected text is available
2020-10-16 19:59:04 INFO  AssertionUtils:39 - Actual text is available and expected text is available
2020-10-16 19:59:04 INFO  AssertionUtils:39 - Actual text is available and expected text is available
2020-10-16 19:59:04 INFO  AssertionUtils:39 - Actual text is available and expected text is available
2020-10-16 19:59:04 INFO  AssertionUtils:39 - Actual text is available and expected text is available
2020-10-16 19:59:04 INFO  AssertionUtils:39 - Actual text is available and expected text is available
2020-10-16 19:59:04 INFO  AssertionUtils:39 - Actual text is available and expected text is available
2020-10-16 19:59:04 INFO  AssertionUtils:39 - Actual text is available and expected text is available
2020-10-16 19:59:04 INFO  AssertionUtils:39 - Actual text is available and expected text is available
2020-10-16 19:59:04 INFO  AssertionUtils:39 - Actual text is available and expected text is available
2020-10-16 19:59:04 INFO  AssertionUtils:39 - Actual text is available and expected text is available
2020-10-16 19:59:04 INFO  AssertionUtils:39 - Actual text is available and expected text is available
2020-10-16 19:59:04 INFO  AssertionUtils:39 - Actual text is available and expected text is available
2020-10-16 19:59:04 INFO  AssertionUtils:39 - Actual text is available and expected text is available
2020-10-16 19:59:04 INFO  AssertionUtils:39 - Actual text is available and expected text is available
2020-10-16 19:59:04 INFO  AssertionUtils:39 - Actual text is available and expected text is available
2020-10-16 19:59:04 INFO  AssertionUtils:39 - Actual text is available and expected text is available
2020-10-16 19:59:04 INFO  AssertionUtils:39 - Actual text is available and expected text is available
2020-10-16 19:59:04 INFO  AssertionUtils:39 - Actual text is available and expected text is available
2020-10-16 19:59:04 INFO  AssertionUtils:39 - Actual text is available and expected text is available
2020-10-16 19:59:04 INFO  AssertionUtils:39 - Actual text is available and expected text is available
2020-10-16 19:59:04 INFO  AssertionUtils:39 - Actual text is available and expected text is available
2020-10-16 19:59:04 INFO  AssertionUtils:39 - Actual text is available and expected text is available
2020-10-16 19:59:04 INFO  AssertionUtils:39 - Actual text is available and expected text is available
2020-10-16 19:59:04 INFO  AssertionUtils:39 - Actual text is available and expected text is available
2020-10-16 19:59:04 INFO  AssertionUtils:39 - Actual text is available and expected text is available
2020-10-16 19:59:04 INFO  AssertionUtils:39 - Actual text is available and expected text is available
2020-10-16 19:59:04 INFO  AssertionUtils:39 - Actual text is available and expected text is available
2020-10-16 19:59:04 INFO  AssertionUtils:39 - Actual text is available and expected text is available
2020-10-16 19:59:04 INFO  AssertionUtils:39 - Actual text is available and expected text is available
2020-10-16 19:59:04 INFO  AssertionUtils:39 - Actual text is available and expected text is available
2020-10-16 19:59:04 INFO  AssertionUtils:39 - Actual text is available and expected text is available
2020-10-16 19:59:04 INFO  AssertionUtils:39 - Actual text is available and expected text is available
2020-10-16 19:59:04 INFO  AssertionUtils:39 - Actual text is available and expected text is available
2020-10-16 19:59:04 INFO  AssertionUtils:39 - Actual text is available and expected text is available
2020-10-16 19:59:04 INFO  AssertionUtils:39 - Actual text is available and expected text is available
2020-10-16 19:59:04 INFO  AssertionUtils:39 - Actual text is available and expected text is available
2020-10-16 19:59:04 INFO  AssertionUtils:39 - Actual text is available and expected text is available
2020-10-16 19:59:04 INFO  AssertionUtils:39 - Actual text is available and expected text is available
2020-10-16 19:59:04 INFO  AssertionUtils:39 - Actual text is available and expected text is available
2020-10-16 19:59:04 INFO  AssertionUtils:39 - Actual text is available and expected text is available
2020-10-16 19:59:04 INFO  AssertionUtils:39 - Actual text is available and expected text is available
2020-10-16 19:59:04 INFO  AssertionUtils:39 - Actual text is available and expected text is available
2020-10-16 19:59:04 INFO  AssertionUtils:39 - Actual text is available and expected text is available
2020-10-16 19:59:04 INFO  AssertionUtils:39 - Actual text is available and expected text is available
2020-10-16 19:59:04 INFO  AssertionUtils:39 - Actual text is available and expected text is available
2020-10-16 19:59:04 INFO  AssertionUtils:39 - Actual text is available and expected text is available
2020-10-16 19:59:04 INFO  AssertionUtils:39 - Actual text is available and expected text is available
2020-10-16 19:59:04 INFO  AssertionUtils:39 - Actual text is available and expected text is available
2020-10-16 19:59:04 INFO  AssertionUtils:39 - Actual text is available and expected text is available
2020-10-16 19:59:04 INFO  AssertionUtils:39 - Actual text is available and expected text is available
2020-10-16 19:59:04 INFO  AssertionUtils:39 - Actual text is available and expected text is available
2020-10-16 19:59:04 INFO  AssertionUtils:39 - Actual text is available and expected text is available
2020-10-16 19:59:04 INFO  AssertionUtils:39 - Actual text is available and expected text is available
2020-10-16 19:59:04 INFO  AssertionUtils:39 - Actual text is available and expected text is available
2020-10-16 19:59:04 INFO  AssertionUtils:39 - Actual text is available and expected text is available
2020-10-16 19:59:04 INFO  AssertionUtils:39 - Actual text is available and expected text is available
2020-10-16 19:59:04 INFO  AssertionUtils:39 - Actual text is available and expected text is available
2020-10-16 19:59:04 INFO  AssertionUtils:39 - Actual text is available and expected text is available
2020-10-16 19:59:04 INFO  AssertionUtils:39 - Actual text is available and expected text is available
2020-10-16 19:59:04 INFO  AssertionUtils:39 - Actual text is available and expected text is available
2020-10-16 19:59:04 INFO  AssertionUtils:39 - Actual text is available and expected text is available
2020-10-16 19:59:04 INFO  AssertionUtils:39 - Actual text is available and expected text is available
2020-10-16 19:59:04 INFO  AssertionUtils:39 - Actual text is available and expected text is available
2020-10-16 19:59:04 INFO  AssertionUtils:39 - Actual text is available and expected text is available
2020-10-16 19:59:04 INFO  AssertionUtils:39 - Actual text is available and expected text is available
2020-10-16 19:59:04 INFO  AssertionUtils:39 - Actual text is available and expected text is available
2020-10-16 19:59:04 INFO  AssertionUtils:39 - Actual text is available and expected text is available
2020-10-16 19:59:04 INFO  AssertionUtils:39 - Actual text is available and expected text is available
2020-10-16 19:59:04 INFO  AssertionUtils:39 - Actual text is available and expected text is available
2020-10-16 19:59:04 INFO  AssertionUtils:39 - Actual text is available and expected text is available
2020-10-16 19:59:04 INFO  AssertionUtils:39 - Actual text is available and expected text is available
2020-10-16 19:59:04 INFO  AssertionUtils:39 - Actual text is available and expected text is available
2020-10-16 19:59:04 INFO  AssertionUtils:39 - Actual text is available and expected text is available
2020-10-16 19:59:04 INFO  AssertionUtils:39 - Actual text is available and expected text is available
2020-10-16 19:59:04 INFO  AssertionUtils:39 - Actual text is available and expected text is available
2020-10-16 19:59:04 INFO  AssertionUtils:39 - Actual text is available and expected text is available
2020-10-16 19:59:04 INFO  AssertionUtils:39 - Actual text is available and expected text is available
2020-10-16 19:59:04 INFO  AssertionUtils:39 - Actual text is available and expected text is available
2020-10-16 19:59:04 INFO  AssertionUtils:39 - Actual text is available and expected text is available
2020-10-16 19:59:04 INFO  AssertionUtils:39 - Actual text is available and expected text is available
2020-10-16 19:59:04 INFO  AssertionUtils:39 - Actual text is available and expected text is available
2020-10-16 19:59:04 INFO  AssertionUtils:39 - Actual text is available and expected text is available
2020-10-16 19:59:04 INFO  AssertionUtils:39 - Actual text is available and expected text is available
2020-10-16 19:59:04 INFO  AssertionUtils:39 - Actual text is available and expected text is available
2020-10-16 19:59:04 INFO  AssertionUtils:39 - Actual text is available and expected text is available
2020-10-16 19:59:04 INFO  AssertionUtils:39 - Actual text is available and expected text is available
2020-10-16 19:59:04 INFO  AssertionUtils:39 - Actual text is available and expected text is available
2020-10-16 19:59:04 INFO  AssertionUtils:39 - Actual text is available and expected text is available
2020-10-16 19:59:04 INFO  AssertionUtils:39 - Actual text is available and expected text is available
2020-10-16 19:59:04 INFO  AssertionUtils:39 - Actual text is available and expected text is available
2020-10-16 19:59:04 INFO  AssertionUtils:39 - Actual text is available and expected text is available
2020-10-16 19:59:04 INFO  AssertionUtils:39 - Actual text is available and expected text is available
2020-10-16 19:59:04 INFO  AssertionUtils:39 - Actual text is available and expected text is available
2020-10-16 19:59:04 INFO  AssertionUtils:39 - Actual text is available and expected text is available
2020-10-16 19:59:04 INFO  AssertionUtils:39 - Actual text is available and expected text is available
2020-10-16 19:59:04 INFO  PetStoreSteps:44 - SOLD PET Request Body :- {"photoUrls":["string"],"name":"shaggy","id":"9217336407590485220","category":{"name":"string","id":0},"tags":[{"name":"string","id":0}],"status":"sold"}
2020-10-16 19:59:06 INFO  PetStoreSteps:64 - SOLD PET response:-{"id":9217336407590485220,"category":{"id":0,"name":"string"},"name":"shaggy","photoUrls":["string"],"tags":[{"id":0,"name":"string"}],"status":"sold"}
2020-10-16 19:59:06 INFO  AssertionUtils:39 - Actual text is 200 and expected text is 200
2020-10-16 19:59:06 INFO  AssertionUtils:39 - Actual text is sold and expected text is sold
2020-10-16 19:59:06 INFO  AssertionUtils:39 - Actual text is shaggy and expected text is shaggy
2020-10-16 19:59:07 INFO  PetStoreSteps:68 - DELETE PET response:-{"code":200,"type":"unknown","message":"9217336407590485220"}
2020-10-16 19:59:07 INFO  AssertionUtils:39 - Actual text is 200 and expected text is 200
2020-10-16 19:59:07 INFO  AssertionUtils:39 - Actual text is 9217336407590485220 and expected text is 9217336407590485220
2020-10-16 19:59:07 INFO  AssertionUtils:39 - Actual text is unknown and expected text is unknown
2020-10-16 19:59:12 INFO  DriverUtils:22 - Launching Chrome Browser.
2020-10-16 19:59:17 INFO  CommonUtils:24 - Clicking on element - [[ChromeDriver: chrome on WINDOWS (b1238b75a83ae2ce764cb9e37d880b61)] -> xpath: //a[@id='itemc'][text()='Phones']]
2020-10-16 19:59:19 INFO  AssertionUtils:29 - WebElement: Actual text is Samsung galaxy s6 and expected text is Samsung galaxy s6
2020-10-16 19:59:19 INFO  CommonUtils:24 - Clicking on element - [[ChromeDriver: chrome on WINDOWS (b1238b75a83ae2ce764cb9e37d880b61)] -> xpath: //a[@id='itemc'][text()='Laptops']]
2020-10-16 19:59:20 INFO  AssertionUtils:29 - WebElement: Actual text is Sony vaio i5 and expected text is Sony vaio i5
2020-10-16 19:59:21 INFO  CommonUtils:24 - Clicking on element - [[ChromeDriver: chrome on WINDOWS (b1238b75a83ae2ce764cb9e37d880b61)] -> xpath: //a[@id='itemc'][text()='Monitors']]
2020-10-16 19:59:22 INFO  AssertionUtils:29 - WebElement: Actual text is Apple monitor 24 and expected text is Apple monitor 24
2020-10-16 19:59:22 INFO  CommonUtils:24 - Clicking on element - [[ChromeDriver: chrome on WINDOWS (b1238b75a83ae2ce764cb9e37d880b61)] -> xpath: //a[@class='nav-link'][contains(text(),'Home')]]
2020-10-16 19:59:23 INFO  CommonUtils:24 - Clicking on element - [[ChromeDriver: chrome on WINDOWS (b1238b75a83ae2ce764cb9e37d880b61)] -> xpath: //a[@id='itemc'][text()='Laptops']]
2020-10-16 19:59:26 INFO  CommonUtils:24 - Clicking on element - [[ChromeDriver: chrome on WINDOWS (b1238b75a83ae2ce764cb9e37d880b61)] -> xpath: //h4[@class="card-title"]]
2020-10-16 19:59:28 INFO  CommonUtils:24 - Clicking on element - [[ChromeDriver: chrome on WINDOWS (b1238b75a83ae2ce764cb9e37d880b61)] -> xpath: //a[text()='Add to cart']]
2020-10-16 19:59:31 INFO  CommonUtils:24 - Clicking on element - [[ChromeDriver: chrome on WINDOWS (b1238b75a83ae2ce764cb9e37d880b61)] -> xpath: //a[@class='nav-link'][contains(text(),'Home')]]
2020-10-16 19:59:33 INFO  CommonUtils:24 - Clicking on element - [[ChromeDriver: chrome on WINDOWS (b1238b75a83ae2ce764cb9e37d880b61)] -> xpath: //a[@id='itemc'][text()='Laptops']]
2020-10-16 19:59:35 INFO  CommonUtils:24 - Clicking on element - [[ChromeDriver: chrome on WINDOWS (b1238b75a83ae2ce764cb9e37d880b61)] -> xpath: //h4[@class="card-title"]]
